mashup_id,API_id,rating
1162,77,1
1163,811,1
1163,969,1
1164,28,1
1164,17,1
1165,28,1
1165,56,1
1165,42,1
1166,0,1
1166,970,1
1167,971,1
1167,972,1
1167,38,1
1168,318,1
1168,249,1
1169,735,1
1169,639,1
1169,37,1
1169,75,1
1169,973,1
1170,18,1
1170,298,1
1171,0,1
1171,9,1
1171,10,1
1171,15,1
1171,63,1
1172,122,1
1172,8,1
1172,37,1
1173,0,1
1173,135,1
1173,974,1
1174,0,1
1174,25,1
1174,173,1
1174,125,1
1174,320,1
1174,27,1
1175,975,1
1175,976,1
1175,845,1
1176,229,1
1176,63,1
1177,0,1
1177,372,1
1177,170,1
1177,553,1
1177,395,1
1178,122,1
1178,57,1
1178,480,1
1179,120,1
1179,394,1
1180,0,1
1180,15,1
1181,127,1
1181,282,1
1181,130,1
1181,977,1
1181,978,1
1182,0,1
1182,105,1
1183,415,1
1183,914,1
1184,151,1
1184,660,1
1184,379,1
1184,97,1
1185,435,1
1185,31,1
1185,56,1
1185,57,1
1186,884,1
1186,450,1
1187,18,1
1187,19,1
1187,17,1
1187,105,1
1188,151,1
1188,282,1
1189,48,1
1189,497,1
1190,371,1
1190,10,1
1190,57,1
1190,14,1
1191,0,1
1191,877,1
1191,170,1
572,0,1
572,473,1
1192,0,1
1192,979,1
1193,0,1
1193,77,1
1194,0,1
1194,157,1
1194,75,1
1194,775,1
1195,0,1
1195,77,1
1196,4,1
1196,74,1
1196,75,1
1196,163,1
1197,154,1
1197,156,1
1198,361,1
1198,322,1
1199,0,1
1199,980,1
1199,15,1
1200,151,1
1200,280,1
1200,981,1
1201,122,1
1201,982,1
1202,0,1
1202,322,1
1202,144,1
854,0,1
854,497,1
1203,983,1
1203,126,1
1204,28,1
1204,53,1
1204,31,1
1204,19,1
1204,56,1
1204,57,1
1204,17,1
1204,109,1
1204,345,1
1204,80,1
1205,984,1
1205,985,1
1206,0,1
1206,179,1
1207,0,1
1207,62,1
1207,77,1
1207,337,1
1207,280,1
1207,144,1
1208,134,1
1208,213,1
1208,777,1
1209,28,1
1209,17,1
1209,15,1
1209,105,1
1209,75,1
1209,77,1
1209,170,1
1209,143,1
1209,309,1
1210,151,1
1210,124,1
1211,427,1
1211,8,1
1212,0,1
1212,17,1
1213,0,1
1213,77,1
1214,749,1
1214,523,1
1215,28,1
1215,8,1
1215,105,1
1215,77,1
1216,22,1
1216,32,1
1216,121,1
1217,28,1
1217,52,1
1217,31,1
1217,17,1
1217,62,1
1217,77,1
1217,80,1
1217,106,1
1217,373,1
1003,986,1
1003,987,1
1218,0,1
1218,105,1
1219,4,1
1219,62,1
1220,4,1
1220,62,1
1220,802,1
1221,28,1
1221,53,1
1221,17,1
1221,105,1
1221,77,1
1222,988,1
1222,989,1
1223,725,1
1223,77,1
1224,4,1
1224,25,1
1224,228,1
1224,104,1
1224,146,1
1224,299,1
1225,4,1
1225,32,1
1225,2,1
1226,0,1
1226,160,1
1227,990,1
1227,187,1
1227,243,1
1227,360,1
1228,338,1
1228,286,1
1229,18,1
1229,2,1
1230,154,1
1230,157,1
1230,991,1
1231,28,1
1231,8,1
1231,135,1
1232,530,1
1232,126,1
1233,18,1
1233,466,1
1234,745,1
1234,729,1
1235,443,1
1235,77,1
1235,444,1
1235,671,1
1236,28,1
1236,19,1
1236,62,1
1236,77,1
1236,80,1
173,18,1
173,17,1
1237,180,1
1237,38,1
1238,0,1
1238,908,1
1238,876,1
1239,0,1
1239,930,1
1240,859,1
1240,243,1
1241,911,1
1241,243,1
1241,363,1
1241,360,1
1241,992,1
1242,676,1
1242,920,1
1242,921,1
1242,263,1
1242,922,1
1243,28,1
1243,77,1
1244,0,1
1244,144,1
1245,18,1
1245,31,1
1245,57,1
1245,437,1
1246,0,1
1246,128,1
1246,304,1
1247,993,1
1247,17,1
1247,77,1
1248,0,1
1248,6,1
1249,227,1
1249,77,1
1249,245,1
1249,374,1
1250,0,1
1250,123,1
1250,436,1
1250,437,1
1251,994,1
1251,215,1
1252,415,1
1252,77,1
1253,18,1
1253,17,1
1254,316,1
1254,77,1
1254,374,1
1254,916,1
1255,227,1
1255,77,1
1255,282,1
1255,286,1
1256,0,1
1256,140,1
1257,338,1
1257,286,1
1258,0,1
1258,144,1
1259,151,1
1259,995,1
1260,122,1
1260,57,1
1260,621,1
1260,104,1
1260,996,1
1260,997,1
1261,18,1
1261,19,1
1261,501,1
1262,0,1
1262,47,1
1263,371,1
1263,55,1
1263,8,1
1263,577,1
1264,667,1
1264,660,1
1264,23,1
1264,243,1
1264,998,1
1264,439,1
1265,0,1
1265,15,1
1265,488,1
1266,122,1
1266,57,1
1267,4,1
1267,62,1
1268,18,1
1268,8,1
1269,999,1
1269,1000,1
1270,1001,1
1270,1002,1
1271,0,1
1271,885,1
1272,0,1
1272,980,1
1273,150,1
1273,10,1
1274,435,1
1274,31,1
1274,62,1
1274,77,1
1275,314,1
1275,1003,1
1275,277,1
1275,500,1
1275,111,1
1275,315,1
1275,1004,1
1276,338,1
1276,286,1
1277,316,1
1277,1005,1
1278,1006,1
1278,1007,1
1278,1008,1
1278,1009,1
1278,1010,1
1278,471,1
1279,316,1
1279,42,1
1280,318,1
1280,157,1
1281,28,1
1281,78,1
1282,0,1
1282,451,1
1283,18,1
1283,8,1
1284,4,1
1284,62,1
1284,279,1
1285,4,1
1285,42,1
1286,0,1
1286,497,1
1287,151,1
1287,163,1
1288,427,1
1288,106,1
1289,0,1
1289,17,1
1290,0,1
1290,9,1
1291,0,1
1291,6,1
1291,26,1
1292,28,1
1292,8,1
1293,0,1
1293,336,1
1294,635,1
1294,24,1
1295,1011,1
1295,272,1
1296,0,1
1296,865,1
1297,122,1
1297,8,1
1297,17,1
1298,0,1
1298,567,1
1299,1012,1
1299,163,1
1300,1013,1
1300,25,1
1301,0,1
1301,17,1
1301,1,1
1301,368,1
1301,6,1
1302,838,1
1302,236,1
1303,718,1
1303,473,1
1303,729,1
1303,365,1
1303,118,1
1304,151,1
1304,97,1
1304,104,1
1305,0,1
1305,135,1
1306,134,1
1306,8,1
1306,105,1
1306,944,1
1306,330,1
1307,0,1
1307,245,1
1308,151,1
1308,630,1
1309,1014,1
1309,105,1
1310,0,1
1310,12,1
1310,14,1
1311,22,1
1311,360,1
1312,927,1
1312,15,1
1313,0,1
1313,20,1
1314,22,1
1314,23,1
1315,0,1
1315,57,1
1315,63,1
1315,437,1
1316,435,1
1316,17,1
1316,75,1
1317,942,1
1317,306,1
1318,0,1
1318,17,1
1318,136,1
1318,242,1
1318,173,1
1318,144,1
1318,286,1
1318,329,1
1318,330,1
1318,160,1
1319,0,1
1319,17,1
1320,338,1
1320,286,1
1320,294,1
1321,0,1
1321,15,1
1322,0,1
1322,395,1
1322,644,1
1323,28,1
1323,56,1
1323,77,1
1324,18,1
1324,654,1
1325,28,1
1325,77,1
1326,162,1
1326,668,1
1327,150,1
1327,2,1
1328,0,1
1328,129,1
1328,143,1
1329,0,1
1329,171,1
1329,128,1
1330,28,1
1330,105,1
1330,77,1
1330,459,1
1331,122,1
1331,17,1
1331,104,1
1332,28,1
1332,8,1
1332,1015,1
1333,0,1
1333,2,1
1333,25,1
1334,122,1
1334,158,1
1334,124,1
1335,821,1
1335,77,1
1335,105,1
1335,304,1
1335,285,1
1335,288,1
1335,822,1
1335,295,1
1336,151,1
1336,1016,1
1336,144,1
1337,18,1
1337,17,1
1337,337,1
1338,1017,1
1338,1018,1
1339,114,1
1339,365,1
1339,518,1
1339,1019,1
1339,960,1
1339,1020,1
1339,175,1
1340,18,1
1340,19,1
1340,57,1
1341,338,1
1341,286,1
1342,0,1
1342,77,1
1343,122,1
1343,425,1
1344,0,1
1344,10,1
1344,15,1
1344,170,1
1344,47,1
1344,461,1
1345,119,1
1345,62,1
1345,187,1
1345,97,1
1345,243,1
1345,402,1
1345,348,1
1345,1021,1
1345,366,1
1346,1022,1
1346,245,1
1347,122,1
1347,17,1
1347,439,1
1348,0,1
1348,1023,1
1349,18,1
1349,75,1
1350,134,1
1350,639,1
1351,965,1
1351,1024,1
1352,340,1
1352,497,1
1353,0,1
1353,33,1
1353,1025,1
1354,927,1
1354,1026,1
1354,1027,1
1354,1028,1
1355,678,1
1355,681,1
1355,366,1
1356,1029,1
1356,282,1
1356,286,1
1356,815,1
1357,227,1
1357,282,1
1358,0,1
1358,9,1
1358,128,1
1359,28,1
1359,8,1
1359,17,1
1359,77,1
1359,173,1
1359,322,1
1359,144,1
1360,0,1
1360,105,1
1360,77,1
1360,1030,1
1361,4,1
1361,82,1
1362,721,1
1362,228,1
1362,304,1
1362,106,1
1363,28,1
1363,5,1
1363,25,1
1363,97,1
1364,0,1
1364,175,1
1365,151,1
1365,179,1
1366,0,1
1366,9,1
1366,37,1
1366,75,1
1366,1031,1
1367,18,1
1367,8,1
1367,17,1
1368,0,1
1368,9,1
1369,28,1
1369,47,1
1369,97,1
1370,0,1
1370,405,1
1371,0,1
1371,173,1
1371,27,1
1371,160,1
1371,930,1
1372,682,1
1372,143,1
1372,683,1
1372,241,1
1372,845,1
1373,229,1
1373,8,1
1373,140,1
1374,0,1
1374,3,1
1375,180,1
1375,1032,1
1375,1033,1
1375,1021,1
1375,1034,1
1376,229,1
1376,10,1
1376,1035,1
1376,1036,1
1376,38,1
1377,4,1
1377,62,1
1377,187,1
1377,126,1
1377,668,1
1378,1037,1
1378,1038,1
1379,119,1
1379,8,1
1380,0,1
1380,9,1
1380,10,1
1381,338,1
1381,286,1
1382,0,1
1382,37,1
1382,25,1
1382,75,1
1382,77,1
1382,152,1
1382,153,1
1382,173,1
1383,4,1
1383,25,1
1383,489,1
1384,0,1
1384,173,1
1385,427,1
1385,8,1
1386,316,1
1386,194,1
1387,338,1
1387,286,1
1388,28,1
1388,51,1
1388,53,1
1388,192,1
1388,536,1
1388,31,1
1388,56,1
1388,57,1
1388,377,1
1388,1039,1
1389,4,1
1389,105,1
1389,629,1
1389,366,1
1389,1040,1
1389,1041,1
1390,22,1
1390,32,1
1391,4,1
1391,62,1
1392,318,1
1392,57,1
1393,227,1
1393,77,1
1394,656,1
1394,77,1
1394,163,1
1394,982,1
1394,1042,1
1395,122,1
1395,800,1
1395,163,1
1395,98,1
1396,229,1
1396,8,1
1396,17,1
1396,157,1
1396,77,1
1396,158,1
1396,140,1
1396,97,1
1396,1043,1
1396,322,1
1397,702,1
1397,1044,1
1398,338,1
1398,286,1
1399,0,1
1399,784,1
1400,1045,1
1400,1046,1
1400,1047,1
1400,1048,1
1401,760,1
1401,272,1
1402,0,1
1402,1049,1
1403,28,1
1403,17,1
1404,151,1
1404,374,1
1405,0,1
1405,330,1
1405,610,1
1405,1050,1
1406,28,1
1406,8,1
1407,151,1
1407,1051,1
1408,28,1
1408,97,1
1409,371,1
1409,56,1
1410,494,1
1410,128,1
1410,320,1
1411,4,1
1411,279,1
1411,1052,1
1411,367,1
1411,555,1
1412,4,1
1412,245,1
1413,427,1
1413,8,1
1414,0,1
1414,38,1
1415,120,1
1415,77,1
1416,609,1
1416,170,1
1416,282,1
1416,330,1
1417,316,1
1417,25,1
1418,0,1
1418,277,1
1418,128,1
1418,173,1
1418,365,1
1418,321,1
1418,298,1
1418,160,1
1418,367,1
1419,1053,1
1419,1021,1
1419,1054,1
1420,28,1
1420,8,1
1420,136,1
1420,27,1
1420,365,1
1420,322,1
1421,22,1
1421,243,1
1422,0,1
1422,105,1
1422,251,1
1422,77,1
1422,473,1
1423,227,1
1423,77,1
1424,552,1
1424,51,1
1424,31,1
1424,56,1
1424,480,1
1424,77,1
1424,517,1
1424,711,1
1425,28,1
1425,404,1
1425,31,1
1425,17,1
1425,74,1
1425,80,1
1426,28,1
1426,8,1
1427,952,1
1427,953,1
1427,954,1
1428,134,1
1428,282,1
1428,286,1
1429,4,1
1429,74,1
1429,244,1
1429,163,1
1429,347,1
1430,1055,1
1430,272,1
1431,151,1
1431,1056,1
1432,4,1
1432,80,1
1433,28,1
1433,124,1
1434,4,1
1434,105,1
1434,366,1
1435,28,1
1435,2,1
1436,338,1
1436,286,1
1437,117,1
1437,118,1
1438,28,1
1438,8,1
1438,17,1
1438,173,1
1438,125,1
1438,26,1
1438,27,1
1438,365,1
1438,322,1
1439,678,1
1439,1051,1
1439,144,1
1440,28,1
1440,192,1
1440,17,1
1440,38,1
1440,105,1
1441,28,1
1441,8,1
1441,139,1
1442,18,1
1442,19,1
1442,8,1
1443,910,1
1443,77,1
1444,28,1
1444,240,1
1445,4,1
1445,80,1
1446,435,1
1446,53,1
1446,31,1
1446,19,1
1446,265,1
1446,17,1
1446,59,1
1446,785,1
1446,68,1
1446,727,1
1446,6,1
1446,501,1
1447,1057,1
1447,124,1
1447,320,1
1104,838,1
1104,236,1
1448,0,1
1448,17,1
1449,28,1
1449,8,1
1449,105,1
1450,4,1
1450,62,1
1451,0,1
1451,171,1
1451,1058,1
1451,329,1
1452,1059,1
1452,211,1
1453,22,1
1453,187,1
1453,23,1
1454,927,1
1454,15,1
1455,338,1
1455,513,1
1456,18,1
1456,249,1
1457,4,1
1457,77,1
1457,163,1
1458,28,1
1458,53,1
1458,17,1
1459,18,1
1459,8,1
1459,17,1
1460,0,1
1460,77,1
1461,150,1
1461,8,1
1462,427,1
1462,8,1
1462,63,1
1462,140,1
1463,483,1
1463,758,1
1464,0,1
1464,15,1
1464,63,1
1464,170,1
1464,171,1
1465,942,1
1465,306,1
1466,0,1
1466,497,1
1467,28,1
1467,511,1
1468,0,1
1468,77,1
1469,0,1
1469,17,1
1469,136,1
1470,117,1
1470,118,1
1471,28,1
1471,60,1
1471,64,1
1471,848,1
1471,195,1
1471,1060,1
1471,78,1
1471,87,1
1471,90,1
1472,134,1
1472,19,1
1472,105,1
1472,77,1
1472,128,1
1473,0,1
1473,554,1
1474,28,1
1474,8,1
1474,17,1
1475,28,1
1475,53,1
1475,17,1
1475,25,1
1475,207,1
1475,306,1
1475,1061,1
1476,151,1
1476,686,1
1476,382,1
1477,28,1
1477,78,1
1478,150,1
1478,2,1
1478,26,1
1479,0,1
1479,26,1
1480,0,1
1480,77,1
1480,26,1
1481,122,1
1481,675,1
1482,7,1
1482,8,1
1482,9,1
1482,10,1
1482,135,1
1482,183,1
1482,68,1
1482,136,1
1482,77,1
1482,370,1
1482,173,1
1482,27,1
1482,175,1
1482,101,1
1482,365,1
1482,447,1
1482,1062,1
1483,119,1
1483,53,1
1483,62,1
1483,402,1
1483,24,1
1483,360,1
1484,338,1
1484,286,1
1485,388,1
1485,8,1
1485,80,1
1485,91,1
1485,208,1
1485,257,1
1485,240,1
1485,322,1
1485,1063,1
1485,1064,1
1486,0,1
1486,77,1
1487,4,1
1487,105,1
1487,77,1
1487,1065,1
1487,1066,1
1487,687,1
1488,151,1
1488,207,1
1488,679,1
1489,119,1
1489,51,1
1489,53,1
1489,31,1
1489,19,1
1489,2,1
1490,0,1
1490,17,1
1490,25,1
1490,158,1
1490,97,1
1491,227,1
1491,77,1
1491,106,1
1491,6,1
1492,28,1
1492,52,1
1492,10,1
1493,122,1
1493,123,1
1494,440,1
1494,97,1
1495,7,1
1495,212,1
1496,1067,1
1496,63,1
1497,0,1
1497,349,1
1498,28,1
1498,10,1
1499,0,1
1499,140,1
1500,676,1
1500,930,1
1501,28,1
1501,10,1
1501,57,1
1501,17,1
1502,0,1
1502,10,1
1502,135,1
1502,168,1
1503,122,1
1503,104,1
1504,656,1
1504,126,1
1505,0,1
1505,25,1
1506,7,1
1506,497,1
1507,1017,1
1507,852,1
1508,154,1
1508,645,1
1508,727,1
1508,521,1
1509,28,1
1509,51,1
1509,56,1
1509,8,1
1509,17,1
1509,77,1
1509,78,1
1509,172,1
1509,128,1
1509,1068,1
1509,26,1
1509,401,1
1509,374,1
1509,322,1
1510,0,1
1510,532,1
1510,473,1
1510,322,1
1510,324,1
1511,0,1
1511,77,1
1512,1069,1
1512,128,1
1513,4,1
1513,852,1
1514,0,1
1514,2,1
1515,151,1
1515,306,1
1515,400,1
1516,305,1
1516,207,1
1516,632,1
1517,18,1
1517,501,1
1517,141,1
1517,468,1
1517,463,1
1518,227,1
1518,77,1
1518,146,1
1518,304,1
1519,151,1
1519,27,1
1520,0,1
1520,1070,1
1521,18,1
1521,19,1
1521,8,1
1522,0,1
1522,105,1
1522,77,1
1522,128,1
1523,18,1
1523,31,1
1524,427,1
1524,5,1
1524,124,1
1524,125,1
1525,22,1
1525,37,1
1525,105,1
1525,75,1
1525,243,1
1526,530,1
1526,126,1
1526,704,1
1527,122,1
1527,57,1
1528,120,1
1528,38,1
1528,111,1
1528,315,1
1528,456,1
1529,0,1
1529,322,1
1530,151,1
1530,97,1
1531,388,1
1531,71,1
1531,1071,1
1532,28,1
1532,62,1
1532,1072,1
1533,151,1
1533,27,1
1533,126,1
1534,415,1
1534,75,1
1535,0,1
1535,26,1
1535,159,1
1535,160,1
1536,28,1
1536,978,1
1537,18,1
1537,408,1
1537,450,1
1537,463,1
1537,915,1
1538,28,1
1538,52,1
1538,57,1
1538,6,1
1538,675,1
1539,28,1
1539,1,1
1540,151,1
1540,139,1
1541,0,1
1541,2,1
1542,0,1
1542,62,1
1542,660,1
1542,128,1
1542,173,1
1543,340,1
1543,282,1
1544,0,1
1544,77,1
1545,0,1
1545,885,1
1545,287,1
1545,1073,1
1546,28,1
1546,10,1
1546,17,1
1546,15,1
1546,16,1
1546,606,1
1546,271,1
1547,28,1
1547,8,1
1547,157,1
1548,4,1
1548,62,1
1548,366,1
1549,1074,1
1549,144,1
1550,1075,1
1550,1076,1
1551,18,1
1551,32,1
1551,184,1
1552,188,1
1552,189,1
1552,1077,1
1552,359,1
1552,190,1
1552,1078,1
1552,1079,1
1552,1080,1
1552,1081,1
1552,1082,1
1552,1083,1
1552,1084,1
1553,316,1
1553,572,1
1554,0,1
1554,135,1
1555,134,1
1555,2,1
1555,962,1
1555,105,1
1555,204,1
1555,1085,1
1555,125,1
1555,26,1
1556,0,1
1556,501,1
1556,126,1
1557,28,1
1557,17,1
1557,105,1
1557,77,1
1558,0,1
1558,1086,1
1558,158,1
1558,27,1
1558,97,1
1559,0,1
1559,545,1
1560,486,1
1560,482,1
1560,1087,1
1561,1088,1
1561,286,1
1562,338,1
1562,286,1
1563,227,1
1563,210,1
1564,227,1
1564,126,1
1564,282,1
1565,28,1
1565,404,1
1565,135,1
1565,17,1
1565,532,1
1566,227,1
1566,75,1
1566,106,1
1566,1089,1
1567,0,1
1567,63,1
1567,170,1
1567,329,1
1567,160,1
1567,531,1
1568,227,1
1568,77,1
1568,282,1
1568,286,1
1568,514,1
1569,0,1
1569,497,1
1570,718,1
1570,987,1
1571,0,1
1571,10,1
1571,27,1
1571,447,1
1572,0,1
1572,33,1
1572,105,1
1572,1090,1
1572,1091,1
1572,1092,1
1572,1093,1
1572,312,1
1572,1094,1
1572,1095,1
1572,1096,1
1572,845,1
1573,28,1
1573,19,1
1573,77,1
1573,244,1
1573,306,1
1573,491,1
1573,97,1
1573,107,1
1573,238,1
1573,365,1
1573,104,1
1573,949,1
1574,122,1
1574,8,1
1574,139,1
1574,27,1
1575,122,1
1575,105,1
1575,1065,1
1575,298,1
1576,449,1
1576,141,1
1576,458,1
1577,122,1
1577,8,1
1577,11,1
1578,0,1
1578,15,1
1578,1097,1
1579,154,1
1579,128,1
1580,134,1
1580,8,1
1580,37,1
1580,6,1
1580,75,1
1580,877,1
1580,130,1
1580,777,1
1581,22,1
1581,660,1
1581,243,1
1581,360,1
1581,1098,1
1582,0,1
1582,693,1
1583,28,1
1583,1099,1
1584,28,1
1584,10,1
1585,28,1
1585,17,1
1585,77,1
1586,0,1
1586,17,1
1586,124,1
1587,0,1
1587,135,1
1588,0,1
1588,15,1
1589,0,1
1589,128,1
1589,545,1
1589,160,1
1590,0,1
1590,47,1
1590,850,1
1590,330,1
1590,546,1
1591,4,1
1591,105,1
1591,1100,1
1592,28,1
1592,247,1
1592,8,1
1592,15,1
1592,157,1
1593,338,1
1593,286,1
1594,0,1
1594,105,1
1594,77,1
1594,170,1
1594,144,1
1595,151,1
1595,208,1
1596,227,1
1596,77,1
1596,128,1
1596,280,1
1597,1101,1
1597,1102,1
1598,227,1
1598,855,1
1599,28,1
1599,8,1
1600,28,1
1600,56,1
1600,8,1
1600,10,1
1600,57,1
1600,17,1
1600,59,1
1600,109,1
1601,227,1
1601,75,1
1601,372,1
1601,282,1
1601,513,1
1601,130,1
1601,914,1
1602,0,1
1602,995,1
1603,4,1
1603,1103,1
1604,0,1
1604,17,1
1605,28,1
1605,404,1
1605,50,1
1605,8,1
1605,57,1
1606,530,1
1606,26,1
1606,126,1
1607,0,1
1607,372,1
1607,1104,1
1608,28,1
1608,8,1
1609,670,1
1609,15,1
1610,0,1
1610,77,1
1611,338,1
1611,286,1
1612,635,1
1612,104,1
1613,0,1
1613,1,1
1613,1105,1
1614,443,1
1614,128,1
1615,22,1
1615,128,1
1615,243,1
1616,0,1
1616,63,1
1616,6,1
1616,77,1
1616,102,1
1617,22,1
1617,187,1
1617,129,1
1618,446,1
1618,77,1
1619,150,1
1619,105,1
1619,6,1
1619,77,1
1619,171,1
1619,365,1
1620,338,1
1620,286,1
1621,18,1
1621,37,1
1621,75,1
1621,501,1
1622,1106,1
1622,654,1
1623,435,1
1623,53,1
1623,25,1
1624,4,1
1624,796,1
1624,211,1
1625,0,1
1625,136,1
1626,0,1
1626,97,1
1627,0,1
1627,132,1
1628,4,1
1628,62,1
1629,4,1
1629,136,1
1630,318,1
1630,38,1
1631,485,1
1631,126,1
1632,28,1
1632,366,1
1633,28,1
1633,247,1
1633,56,1
1633,1107,1
1633,123,1
1633,2,1
1633,37,1
1633,136,1
1633,25,1
1633,105,1
1633,75,1
1633,139,1
1633,457,1
1633,125,1
1633,26,1
1633,1108,1
1633,126,1
1634,150,1
1634,47,1
1635,229,1
1635,8,1
1635,140,1
1636,28,1
1636,8,1
1636,852,1
1637,151,1
1637,1109,1
1638,151,1
1638,282,1
1639,28,1
1639,37,1
1639,105,1
1639,245,1
1640,1110,1
1640,1111,1
1640,754,1
1641,28,1
1641,17,1
1641,77,1
1641,163,1
1641,97,1
1642,28,1
1642,17,1
1642,59,1
1642,5,1
1642,42,1
1642,82,1
1642,622,1
1643,227,1
1643,282,1
1643,286,1
1644,0,1
1644,366,1
1645,0,1
1645,37,1
1645,457,1
1645,175,1
1646,7,1
1646,8,1
528,0,1
528,157,1
528,27,1
1647,760,1
1647,1112,1
1648,316,1
1648,1113,1
1649,0,1
1649,322,1
1649,324,1
1650,0,1
1650,979,1
1651,338,1
1651,286,1
1652,0,1
1652,144,1
1653,28,1
1653,57,1
1653,77,1
1653,400,1
1654,28,1
1654,8,1
1655,150,1
1655,8,1
1655,10,1
1656,1114,1
1656,1115,1
1657,18,1
1657,77,1
1657,380,1
1657,366,1
1658,18,1
1658,17,1
1658,337,1
1658,125,1
1659,0,1
1659,1051,1
1660,151,1
1660,306,1
1661,934,1
1661,272,1
1662,28,1
1662,51,1
1662,53,1
1662,31,1
1662,19,1
1662,56,1
1662,57,1
1662,801,1
1662,67,1
1663,134,1
1663,247,1
1663,105,1
1663,428,1
1663,478,1
1664,1116,1
1664,474,1
1665,0,1
1665,6,1
1665,372,1
1666,18,1
1666,1117,1
1667,46,1
1667,267,1
1667,59,1
1667,63,1
1667,5,1
1667,250,1
1668,338,1
1668,286,1
1669,0,1
1669,1118,1
1670,22,1
1670,360,1
1671,28,1
1671,1036,1
1671,2,1
1672,0,1
1672,57,1
1673,4,1
1673,365,1
1674,151,1
1674,163,1
1674,104,1
1675,0,1
1675,17,1
1676,0,1
1676,255,1
1677,1119,1
1677,360,1
1678,119,1
1678,8,1
1679,151,1
1679,546,1
1680,28,1
1680,8,1
1681,0,1
1681,10,1
1681,158,1
1682,227,1
1682,77,1
1682,280,1
1682,382,1
1682,1120,1
1682,1121,1
1682,366,1
1683,28,1
1683,350,1
1684,28,1
1684,50,1
1684,17,1
1684,123,1
1685,415,1
1685,235,1
1685,1122,1
1686,28,1
1686,56,1
1686,74,1
1687,0,1
1687,27,1
1688,18,1
1688,19,1
1689,18,1
1689,77,1
1689,366,1
1690,28,1
1690,105,1
1690,202,1
1690,245,1
1690,1085,1
1690,87,1
1691,0,1
1691,697,1
1691,105,1
1692,338,1
1692,286,1
1693,22,1
1693,831,1
1693,439,1
1694,1123,1
1694,1124,1
1695,4,1
1695,62,1
1695,489,1
1695,78,1
1696,151,1
1696,282,1
1697,28,1
1697,8,1
1698,0,1
1698,77,1
1699,1125,1
1699,77,1
1699,1126,1
1700,150,1
1700,1127,1
1701,28,1
1701,29,1
1701,51,1
1701,53,1
1701,31,1
1701,19,1
1701,784,1
1701,17,1
1701,14,1
1701,5,1
1702,0,1
1702,105,1
1703,338,1
1703,286,1
1704,28,1
1704,53,1
1704,56,1
1704,57,1
1704,17,1
1705,4,1
1705,25,1
1705,77,1
1705,207,1
1706,28,1
1706,8,1
1707,150,1
1707,62,1
1708,122,1
1708,8,1
1708,158,1
1708,160,1
1709,0,1
1709,17,1
1710,1128,1
1710,1129,1
1711,0,1
1711,136,1
1711,545,1
1711,456,1
1712,28,1
1712,105,1
1712,77,1
1713,18,1
1713,1130,1
1714,0,1
1714,105,1
1715,1131,1
1715,1121,1
1716,188,1
1716,189,1
1716,190,1
1716,1132,1
1717,0,1
1717,77,1
1718,28,1
1718,17,1
1718,77,1
1718,106,1
1718,245,1
1718,144,1
1718,323,1
1718,396,1
1718,315,1
1718,146,1
1718,366,1
1719,180,1
1719,247,1
1719,8,1
1719,17,1
1719,136,1
1720,28,1
1720,56,1
1720,8,1
1720,17,1
1720,77,1
1721,0,1
1721,97,1
1722,0,1
1722,135,1
1722,105,1
1722,77,1
1722,106,1
1722,365,1
1722,304,1
1722,1133,1
1722,133,1
1723,0,1
1723,865,1
1724,859,1
1724,1134,1
1725,180,1
1725,8,1
1725,77,1
1725,1135,1
1725,1052,1
1726,670,1
1726,372,1
1727,28,1
1727,53,1
1727,17,1
1727,62,1
1728,0,1
1728,535,1
1729,28,1
1729,53,1
1729,31,1
1730,4,1
1730,62,1
1730,282,1
1730,796,1
1730,1136,1
1730,1137,1
1731,18,1
1731,266,1
1731,784,1
1732,1057,1
1732,25,1
1732,105,1
1732,77,1
1732,139,1
1732,124,1
1732,106,1
1732,228,1
1732,175,1
1732,638,1
1732,126,1
1732,1138,1
1732,365,1
1732,476,1
1732,1139,1
1732,323,1
1732,477,1
1732,1120,1
1732,367,1
1733,18,1
1733,8,1
1734,719,1
1734,1056,1
1735,150,1
1735,8,1
1735,57,1
1735,15,1
1736,0,1
1736,63,1
1737,0,1
1737,125,1
1738,227,1
1738,282,1
1738,286,1
1739,602,1
1739,603,1
1739,604,1
1740,0,1
1740,12,1
1741,656,1
1741,163,1
1741,104,1
1742,0,1
1742,17,1
1742,5,1
1742,26,1
1743,0,1
1743,146,1
1744,0,1
1744,173,1
1744,473,1
1745,670,1
1745,15,1
1746,1101,1
1746,1140,1
1747,227,1
1747,77,1
1748,984,1
1748,1141,1
1749,0,1
1749,322,1
1750,151,1
1750,282,1
1751,28,1
1751,474,1
1752,670,1
1752,167,1
1753,151,1
1753,228,1
1754,227,1
1754,282,1
1754,286,1
1755,4,1
1755,187,1
1755,105,1
1755,77,1
1755,840,1
1756,150,1
1756,8,1
1757,122,1
1757,437,1
1758,0,1
1758,77,1
1758,366,1
1759,0,1
1759,620,1
1759,451,1
1760,0,1
1760,77,1
1760,238,1
1760,711,1
1761,984,1
1761,1142,1
1762,4,1
1762,349,1
1763,151,1
1763,213,1
1763,382,1
1764,0,1
1764,160,1
1765,565,1
1765,282,1
1765,145,1
1766,182,1
1766,109,1
1767,0,1
1767,75,1
1767,77,1
1767,1143,1
1768,862,1
